id,hhb,hbo2,ca,na
17394,8.415057,10.935188,10.375627,10.69462
17395,6.555902,7.84198,9.08954,9.590561
17396,7.9685936,12.353965,11.391095,7.814513
17397,7.041725,7.960599,8.38863,11.785661
17398,10.107771,9.022617,9.21986,7.356756
17399,10.790146,6.183362,9.887308,8.444851
17400,7.9719048,9.287979,6.5379663,5.7782803
17401,7.912858,6.145216,8.584442,9.6843605
17402,9.116005,8.691395,11.316316,7.772848
17403,10.4594145,8.483584,8.761485,8.285299
17404,6.6652813,9.796819,8.502653,7.9782624
17405,7.8515954,3.288246,8.084885,10.856697
17406,7.4706826,9.8246975,10.535019,6.601512
17407,9.91576,10.274852,8.343959,8.866353
17408,11.5055275,8.360228,10.20688,10.823666
17409,11.053576,9.73093,7.9010415,8.313599
17410,8.212741,11.600376,10.048791,10.632012
17411,9.69459,8.753394,8.023359,4.143961
17412,7.1945105,9.354754,9.734132,6.9121966
17413,9.5840435,7.5010405,7.8162823,11.17037
17414,7.628653,9.145568,10.781754,6.527515
17415,10.343244,9.261563,9.043009,10.275222
17416,11.109909,10.621985,7.850424,8.616005
17417,10.394385,10.535818,8.566699,7.765708
17418,8.299107,9.362232,7.5402684,9.046778
17419,7.7932496,9.975911,9.603268,7.6659575
17420,7.0392933,7.893767,7.702242,8.876646
17421,8.033324,7.154591,8.7651415,7.902516
17422,8.868721,9.695469,8.292379,10.000993
17423,8.937759,8.981363,10.468696,10.131798
17424,11.049385,9.85744,10.309168,8.653784
17425,7.327366,9.8041315,10.231958,8.778489
17426,7.94949,7.917617,11.231902,7.020446
17427,8.257622,9.179089,8.614824,10.297536
17428,7.589055,8.968761,8.169523,9.32415
17429,6.3429723,6.6247344,9.019225,10.343437
17430,10.437216,10.2565155,9.117976,7.61438
17431,10.986467,5.973724,8.516536,7.420952
17432,9.4877825,8.266543,9.054508,7.707622
17433,10.161799,11.623482,6.764636,8.699309
17434,10.980648,11.206119,8.950814,10.482206
17435,8.722131,8.354069,9.420873,9.950777
17436,8.775323,9.831287,7.532058,8.008756
17437,6.030143,11.5279045,10.576828,7.926779
17438,7.0999293,7.683193,7.7914743,8.906144
17439,9.851329,5.829865,9.452379,9.245915
17440,7.6739135,6.2151003,8.7598715,7.1334534
17441,9.892878,9.750067,10.148753,10.266101
17442,9.910482,10.822329,8.900324,10.735894
17443,9.398497,9.82139,6.8523254,11.694987
17444,9.609118,5.695681,8.657294,11.660707
17445,7.253843,9.119712,6.9512196,9.015922
17446,9.941694,10.417013,7.24621,8.600502
17447,9.597346,7.6293035,6.685549,9.038867
17448,6.2160587,9.298032,7.9589286,6.7940955
17449,8.704264,9.068009,5.6021705,8.198119
17450,8.02052,7.0754075,9.58759,9.660036
17451,9.840142,9.186889,11.377274,7.971586
17452,8.55313,10.575716,8.637873,8.3194
17453,9.550473,8.933603,10.144638,7.6204476
17454,7.918211,8.616952,4.9455976,7.9110827
17455,7.814804,10.401821,9.565606,8.666643
17456,9.980586,9.3361435,7.2895794,8.071059
17457,8.435514,7.460477,9.860506,8.520975
17458,6.998904,8.982323,10.250805,7.327601
17459,10.660736,9.41259,10.480408,8.062991
17460,7.5879197,6.8768034,6.1352334,10.145452
17461,9.032147,6.321751,11.535812,11.558536
17462,9.297996,5.3951306,7.8722305,7.9803953
17463,9.070428,8.107996,10.275199,8.688434
17464,11.409693,12.326067,8.220043,5.938603
17465,7.764673,5.1082907,11.832405,8.72688
17466,7.2109885,8.678855,12.5045395,6.633467
17467,9.565012,7.948989,5.089733,9.238463
17468,9.048869,9.754753,9.968057,7.094804
17469,11.054493,9.618816,9.970571,10.173732
17470,6.1044292,6.154186,8.977382,8.287431
17471,10.766081,8.534405,9.15545,8.100006
17472,10.832831,8.881809,10.376956,10.08816
17473,11.571489,9.243718,8.113796,6.7261524
17474,8.417351,10.163907,11.579029,9.986555
17475,8.918331,10.149707,11.373699,10.047496
17476,9.690721,10.070615,6.801251,9.12722
17477,7.8625226,10.501278,6.0008593,7.612573
17478,9.171049,11.6466675,8.248629,9.335295
17479,9.762041,10.76971,8.716953,9.192536
17480,5.4719715,5.084496,9.681735,9.432071
17481,8.482159,6.3334875,6.093848,11.290503
17482,9.679015,9.725869,9.02603,7.4157352
17483,8.094965,10.005703,11.009362,8.845864
17484,4.6247168,8.552131,9.62219,9.737816
17485,7.5943727,10.358375,5.1648192,10.364262
17486,9.969321,13.165051,10.90664,9.946297
17487,8.875737,8.690854,9.896935,7.8293667
17488,9.757007,9.49287,10.557793,7.6188955
17489,7.0456724,7.3878193,9.88819,10.390035
17490,10.706323,7.8112826,8.976568,8.830074
17491,7.418557,8.037725,9.839624,7.2036276
17492,6.65726,12.956377,7.6564307,6.2712793
17493,10.403126,7.771348,6.1811733,10.332314
17494,9.310008,8.264055,11.041566,11.692668
17495,7.9332304,9.872871,8.671835,7.83633
17496,7.7916384,11.300161,8.772094,10.007512
17497,10.779338,6.8608484,11.711573,8.376641
17498,8.87375,5.7277884,10.039607,10.430686
17499,8.043739,9.317132,7.7679434,8.5779705
17500,2.7742908,2.4768348,3.138228,3.2506714
17501,4.423855,2.1196547,3.2289069,1.2894406
17502,2.6864467,3.1286438,5.251337,4.0471077
17503,2.355198,4.2062945,3.2553895,4.348956
17504,3.8586433,1.9990267,3.2277057,0.54914445
17505,3.3387685,3.3823032,3.6636097,4.1329823
17506,2.6712985,2.6242602,2.3765802,4.8056192
17507,3.9889593,2.9903982,4.072605,3.996297
17508,2.78847,2.6958797,3.706896,3.1123657
17509,4.892407,3.1466987,2.9304092,2.6128838
17510,3.3007288,3.552673,2.8957686,3.4366758
17511,3.689055,2.0339127,2.3522582,2.260683
17512,3.0383086,2.1883113,2.4125009,2.6541157
17513,2.9269361,2.983536,4.912468,5.3448415
17514,2.6870184,2.5865371,3.9625657,3.9431655
17515,2.3112314,1.0112582,4.394859,4.0087085
17516,3.5262926,1.7778918,2.641447,2.6470084
17517,3.1531954,2.4166937,3.4449143,3.436983
17518,4.1687045,2.8127842,3.9476976,3.597576
17519,2.362091,2.056429,2.5968437,2.357417
17520,2.669971,2.041319,2.6431875,0.88376147
17521,4.392582,4.509666,1.8925322,3.5473673
17522,2.798709,0.8967916,1.7573297,1.6082373
17523,-0.00446707,1.087213,-0.009505272,1.1361797
17524,1.7195663,4.1117334,2.5437074,3.2344015
17525,2.3636584,1.1166568,0.9735887,3.8212903
17526,-0.097952485,2.042678,3.4629498,2.281635
17527,1.6752983,3.5573962,2.4406486,2.5259635
17528,2.3784335,2.5620127,2.5678902,2.6967604
17529,2.6099265,1.9818265,1.9253577,4.237465
17530,3.4082718,3.942275,3.0325,1.5046588
17531,3.3014054,3.782872,3.2340965,3.9944828
17532,3.8554394,2.3211603,4.080189,2.572977
17533,2.6684363,3.2374349,2.9910352,2.5341785
17534,2.0729115,1.6577541,2.250338,1.6728078
17535,2.1822605,2.6791632,3.7907338,2.3466823
17536,2.3397832,3.1204665,2.6740377,1.5159023
17537,4.618829,3.5313866,3.3252838,3.5991168
17538,2.002259,2.77622,4.4902434,2.365816
17539,2.6994662,3.3755577,3.3403146,1.6204329
17540,3.6739419,4.033046,3.1093428,4.722242
17541,3.172125,4.6857505,1.3252659,2.731524
17542,2.6993587,3.747616,1.6618433,1.938252
17543,2.024454,1.2868644,3.3759973,2.2880003
17544,3.68695,2.1289058,2.6782799,5.2168345
17545,4.005302,3.7777567,1.6762447,3.3931122
17546,2.8843136,3.0380056,2.7914996,3.9049373
17547,2.3401446,4.155875,3.427497,3.4003186
17548,1.9572023,4.633803,2.4183874,3.3281164
17549,2.3518925,3.3648052,1.5557048,2.7849393
17550,1.9137844,3.451807,1.7507468,3.1311588
17551,4.3318176,2.2500856,4.57533,2.2453923
17552,3.5830266,4.238887,2.0278087,2.6155608
17553,3.617905,3.0471253,3.8050368,2.7476768
17554,2.155175,2.198422,3.5862882,3.808502
17555,3.962082,4.2576256,2.8524747,3.148914
17556,3.0153227,3.8083549,3.1923082,3.388007
17557,2.8286245,2.6643853,2.2486486,2.8981173
17558,2.0965562,2.2266757,2.4379044,2.983199
17559,3.2827811,3.1935894,2.625101,1.6673381
17560,3.0340261,2.449871,1.9459571,1.6688648
17561,2.7118428,2.6618712,4.7359843,3.786799
17562,3.5421815,2.940266,3.5153677,2.7048678
17563,3.1866324,2.4304056,1.9371089,2.1149797
17564,3.5513954,4.0292864,3.5380182,5.3109236
17565,2.7211144,2.400259,1.3485708,2.4662576
17566,3.3183246,2.8754592,3.3422093,5.0045657
17567,5.9510064,1.7769418,3.786486,1.6127276
17568,1.7279096,2.2813346,4.186729,3.5901482
17569,2.8916647,1.8395491,2.9542394,3.4231057
17570,2.7947822,4.159911,1.9783328,2.7286642
17571,2.8894758,2.2948918,3.489103,2.808344
17572,3.7528105,1.3844477,2.8203213,2.415805
17573,2.9909384,3.3774514,2.190567,3.1885412
17574,5.2686086,3.5418332,3.1744356,3.04541
17575,2.3972135,2.6468945,2.985616,3.002944
17576,3.0834072,2.949931,2.653845,2.4940166
17577,4.7923436,3.0193965,1.9263377,3.1515274
17578,3.3723152,1.6035316,3.0999203,3.6798618
17579,5.0839405,0.818434,3.9599514,2.7139974
17580,1.4280462,2.8416464,2.2778354,3.9817286
17581,3.1533146,3.5452209,3.8917572,3.896153
17582,3.966697,4.212487,3.778992,2.9805808
17583,3.839758,2.994589,5.7154408,1.0937257
17584,1.7943116,2.1570067,4.0062966,3.2991605
17585,3.8970337,2.1967425,2.5962903,2.8966093
17586,2.8905041,0.40176982,3.5101976,4.929941
17587,2.922222,1.6808572,3.4885108,3.2776031
17588,4.503734,2.4091582,3.897012,4.355561
17589,2.4568486,2.6360056,3.8104768,2.295744
17590,4.8843617,3.065729,2.6380992,2.8586037
17591,3.4721951,3.797675,2.104704,3.6117547
17592,2.2355006,1.3944385,2.3896313,1.2913611
17593,3.3560362,3.430005,1.5026656,2.8867414
17594,3.1862135,2.9751678,3.8226457,3.6466336
17595,3.8134983,3.7307105,2.6374764,1.5093175
17596,1.846923,2.9902713,2.5184214,4.089032
17597,3.6312964,1.3477411,3.2519114,2.3610444
17598,2.5445457,3.910715,2.774557,1.3557072
17599,3.3981957,2.4487376,3.2735,2.3403225
17600,2.4884484,2.3207898,2.3234038,3.3033626
17601,2.1327553,1.6042354,0.37423503,2.8043435
17602,4.1686783,2.6568358,3.217639,1.3826525
17603,4.9378448,4.993778,3.7042732,2.8334894
17604,3.3872793,3.3519979,2.5779185,3.6883745
17605,2.9919252,4.3959823,1.5853478,-0.012318492
17606,2.5302165,2.0344126,4.2186213,3.8386471
17607,4.003787,4.63029,3.1027906,2.1298573
17608,2.1622949,3.469818,2.6764612,3.9291208
17609,3.713491,3.0026526,2.813347,3.9378643
17610,4.3402367,2.7921019,2.755452,3.5033343
17611,3.4341793,2.1529992,2.755927,2.0038948
17612,4.0835023,1.9443655,2.3150296,2.6162524
17613,3.1656976,2.1639423,3.8354163,3.2712317
17614,4.45753,3.140685,3.3564284,2.8328338
17615,1.0684562,3.2971845,0.48862875,1.3075395
17616,3.557746,2.7500474,3.69671,3.3101788
17617,1.4086134,3.4521701,3.377171,2.3006184
17618,4.383999,2.6037784,3.1136968,2.9198163
17619,2.3171647,4.189432,3.052563,2.8730714
17620,3.8064144,3.2437522,3.5218127,3.0408015
17621,1.2717905,2.6083894,3.1869795,3.216185
17622,2.0313032,2.5769901,3.2724934,1.4241066
17623,3.2093024,4.6821795,1.9360913,3.8109667
17624,3.5762885,4.314513,1.4535162,5.5041866
17625,1.2131872,2.4840565,3.031679,1.8704282
17626,2.2915707,1.2763504,2.9225585,2.381
17627,1.6797293,5.159738,0.6972042,2.9866047
17628,1.9465714,3.7256985,2.7133358,3.4565816
17629,4.7933784,2.535238,4.219783,4.5170903
17630,1.7569839,0.8435577,3.2794046,4.361558
17631,4.6824822,3.2368097,2.101068,2.5279877
17632,1.881023,0.44600028,3.38041,2.874842
17633,3.4294426,2.298169,2.4946628,2.6983001
17634,3.5243092,1.9248116,1.0871291,2.9631991
17635,3.0162988,2.5426369,2.1460526,3.6702573
17636,5.969865,3.1123726,1.9680531,2.4902945
17637,2.2337282,2.2422142,2.3557734,4.0565844
17638,3.531654,2.9288666,3.6627285,2.5773444
17639,5.421055,3.1483345,2.260994,1.9649262
17640,3.004457,2.2699838,3.0181851,3.276354
17641,2.9517908,3.1034606,2.9196167,3.3320284
17642,4.2290344,3.0166175,3.3773851,2.0000806
17643,2.9079852,2.7923927,3.3931544,2.1408753
17644,2.4585247,3.1011577,2.1788363,3.0179677
17645,3.643922,2.8690934,4.459816,1.0970485
17646,3.1737118,4.4277744,3.220217,5.275441
17647,5.2080183,2.6494749,1.7936448,3.224604
17648,2.9367611,4.808111,3.4702413,2.8247786
17649,3.7183425,0.36810783,5.571447,2.8575969
17650,4.2070656,0.9211569,2.376377,3.3469806
17651,2.1385756,3.3587623,3.460186,2.6138363
17652,2.7078896,3.6045265,2.771182,2.1641407
17653,2.6829553,3.96558,3.267579,2.2841883
17654,4.0167093,3.9080503,2.3928447,3.305546
17655,0.9625988,2.844663,2.1337643,1.8289958
17656,3.50306,3.7696006,3.6475549,2.0974443
17657,4.639998,2.1424167,3.0663474,2.4845319
17658,4.311965,3.349947,3.1284904,1.9680918
17659,1.8698001,3.947798,3.3368213,3.977254
17660,2.9910057,2.6022296,3.7593424,4.545154
17661,3.0591533,3.0019865,2.5743647,2.3247385
17662,0.43228692,3.6815362,2.915307,3.8252249
17663,2.7972286,4.3990936,2.7501855,3.3902779
17664,3.2271454,3.2282124,5.4193435,3.5737705
17665,2.6570282,3.2285066,2.5105298,2.4963264
17666,1.9138415,3.5842054,3.517205,2.4772964
17667,2.595044,1.6424942,3.1605062,3.7979438
17668,4.17785,2.3820202,2.6229146,4.4870377
17669,3.3705432,4.0705705,6.0934772,0.75887215
17670,1.6792343,3.413241,2.461081,2.1947443
17671,1.7240561,3.564719,2.6377797,3.5682933
17672,2.0139036,1.0895348,2.0535917,2.7757509
17673,3.373727,2.7527053,2.529399,1.874747
17674,4.785412,4.078459,2.6347604,3.0719974
17675,4.460145,3.2185082,2.604242,4.7103
17676,2.8635252,3.6398683,3.7537417,3.7831855
17677,1.958842,2.3817472,2.5458448,3.2526784
17678,2.9836402,3.8465815,4.805963,2.1369934
17679,3.6087053,4.081074,3.7970352,0.6690886
17680,3.2502782,2.3321097,2.0986478,1.7628243
17681,2.3060322,4.7511044,4.145858,3.0817034
17682,3.8433986,3.6390886,2.1163468,2.585516
17683,2.3070917,4.583204,0.9857923,1.9174242
17684,2.9081006,0.9058424,4.0873566,2.0212183
17685,3.7344737,3.0406108,2.7009563,2.6781845
17686,4.8365393,4.3721952,2.8285222,4.36862
17687,3.8805525,5.632318,2.2053638,3.5397367
17688,3.5736992,3.8561928,5.748498,4.0295663
17689,1.6875846,3.0953794,2.2109764,0.8811325
17690,2.9884274,2.8598363,2.6131604,4.4892187
17691,5.0883613,3.0812569,2.6223698,3.662717
17692,2.2519522,3.15535,2.1273077,3.0700145
17693,2.722174,1.9153491,3.2517028,2.9315126
17694,2.3614283,1.9094461,2.458812,2.038465
17695,4.9657545,3.9270878,4.254339,4.3393164
17696,4.355609,2.6181746,3.4127038,2.7811527
17697,4.375391,2.6453238,4.088105,2.4749014
17698,3.43503,3.264951,3.6046486,3.4404712
17699,2.9723136,0.088828474,5.364119,2.8677783
17700,2.933205,2.5110018,4.239191,2.404797
17701,3.4141247,3.0632117,4.6434383,3.5061228
17702,2.1961484,3.6667955,3.4610734,3.143566
17703,2.4861622,2.7677696,3.9331021,3.508063
17704,1.9091288,4.2379074,5.7590046,2.5643067
17705,3.3371298,5.284089,0.82086337,3.8565536
17706,3.2133465,3.2988772,2.9945345,3.583192
17707,4.317861,3.6931622,2.468723,2.4605389
17708,2.2257323,2.2420504,2.7825449,4.027939
17709,4.274989,4.0670996,3.0172033,3.0763223
17710,3.479602,3.5958238,2.5468044,4.4907417
17711,2.1948795,5.56046,3.130782,2.0592923
17712,3.5309148,3.483793,3.6214008,2.7964857
17713,4.684703,4.55943,4.852267,3.070148
17714,3.0865352,4.81144,3.785658,2.9467666
17715,3.2072828,2.5289006,1.0668569,2.8165092
17716,2.7740166,3.5094545,2.3175502,4.304543
17717,1.6859369,2.7659001,4.0315075,2.795038
17718,2.3567312,2.0172782,1.1222415,4.617514
17719,3.9558737,3.6430705,3.8531463,2.5033796
17720,3.9259374,4.255634,4.3426466,2.6682117
17721,3.2661934,2.5125139,3.109436,2.5126405
17722,4.826941,4.1077385,3.825151,3.2858338
17723,2.8443747,2.4360647,2.565962,3.3274097
17724,4.2188306,2.4292202,2.6850536,3.5492716
17725,2.4859657,3.656836,3.7420034,1.8199888
17726,2.5641825,4.021582,3.2654946,3.1827514
17727,1.992381,2.5023453,3.9026966,3.6267936
17728,3.3570714,2.1292953,2.2904477,2.287114
17729,2.998636,3.4258347,2.4550333,3.0922992
17730,1.7668861,1.9905885,3.9792626,2.7213378
17731,5.0455236,3.5510812,2.388914,4.012332
17732,1.8806647,3.7043297,2.4072063,2.2988987
17733,3.4798844,2.2193809,3.3546293,3.751859
17734,2.0340424,2.7049985,3.0015988,3.5547142
17735,2.9282577,2.8963792,1.9521643,2.6988115
17736,3.887003,3.5338612,4.5319233,3.8854766
17737,1.6800147,1.9527345,3.9450493,1.5494591
17738,2.4497662,1.986684,3.511397,3.110304
17739,1.6803821,1.4023112,2.7368288,4.361451
17740,4.0252523,2.7685723,2.0478485,0.9840692
17741,4.2188563,4.024806,3.0964904,2.555191
17742,2.9275606,4.3283005,3.6507611,4.049013
17743,2.0728426,4.169221,2.3640714,2.2930515
17744,2.0228252,4.303998,3.751638,2.7125993
17745,2.429614,3.4492733,0.64540994,2.3713474
17746,2.2092862,2.8751664,3.6939318,1.8865898
17747,2.74156,3.968443,4.144389,3.0469515
17748,2.122807,3.4621139,3.181595,2.3389091
17749,2.3078718,2.2144651,3.1098914,3.4733524
17750,3.0055392,2.9300592,4.4112253,2.8467708
17751,1.909042,3.2626243,2.7481556,1.989419
17752,2.5480945,3.094988,4.344612,4.9397907
17753,4.2063684,2.4028156,4.189557,4.2184877
17754,2.3888602,2.8255284,2.6107783,4.466625
17755,3.2541893,3.0591846,3.438773,3.3821054
17756,1.4642355,1.6861798,3.0187604,3.08383
17757,4.7030997,2.942999,1.4753952,2.6315393
17758,3.4613123,2.592186,3.3451974,3.961964
17759,1.6180533,2.8871167,2.6083527,1.9580282
17760,4.7264905,2.997712,2.9926941,3.9361222
17761,2.3575466,2.836426,4.606541,2.850333
17762,2.7131774,3.6926856,3.3200023,1.3674663
17763,2.9932303,3.8918211,2.6879058,2.0584636
17764,2.4142406,3.8309038,3.0667589,3.2509608
17765,2.5432532,4.865659,3.6569211,3.2682397
17766,2.234352,2.1755018,2.656858,3.7989175
17767,3.4570568,3.1223798,4.26798,3.1780949
17768,5.8654017,2.7571537,4.4376955,3.1201527
17769,1.6794086,1.8880346,2.8491366,1.4688803
17770,1.5852102,3.0631828,2.0530672,2.563404
17771,3.9594774,0.23812675,1.7094353,1.4501094
17772,1.6237714,2.630345,4.8886447,2.427895
17773,4.157106,2.3975906,2.1565342,2.4228284
17774,5.041314,3.322428,3.0864673,2.812517
17775,2.452519,2.3063076,5.0105124,2.184648
17776,4.0002785,4.658535,1.7225842,3.470678
17777,2.8316245,3.525051,3.3043792,3.09397
17778,3.1848516,2.8044865,3.1765182,4.358287
17779,2.9252868,3.5759027,3.9669955,3.1807578
17780,2.5116124,3.7567673,2.6587648,3.7248745
17781,2.6588564,4.488037,2.4730935,2.4419477
17782,1.0163205,3.616404,2.1876855,1.3944156
17783,3.4558642,4.651621,2.1803045,3.5560942
17784,3.2127748,3.0691407,3.354341,4.3083186
17785,4.5632815,3.2968452,3.1613865,3.3665748
17786,2.5607252,3.7604065,3.1033263,3.4186249
17787,-0.34016705,3.8933613,3.921473,3.7107298
17788,2.7738261,2.1194546,3.8905003,3.1459336
17789,3.070084,2.9533763,3.845081,3.7854176
17790,1.3284283,3.9257772,3.718646,3.4857833
17791,2.4315858,1.7399728,1.1050994,0.8642435
17792,2.1994705,3.019861,0.58800304,2.3608723
17793,1.9029024,1.8150091,2.4541967,5.0672708
17794,5.7727466,3.3538022,3.1106899,2.4065921
17795,3.2875743,3.673372,2.1425338,3.3788319
17796,2.7440882,1.8463439,2.4753628,3.4990575
17797,1.0311216,4.4837933,3.1263595,2.928161
17798,3.9997456,3.9303324,1.1917644,2.787407
17799,2.8936374,2.7820623,1.7478735,3.1308098
17800,3.116105,4.150755,2.9032876,3.9082108
17801,3.8953917,1.902543,3.4624448,4.5466805
17802,2.4435072,5.2877727,3.01613,2.0743494
17803,2.5747795,4.36412,1.9086878,3.192373
17804,3.9045517,2.6857066,3.2387505,2.5646935
17805,2.860872,2.6054444,3.0976658,4.908756
17806,4.6761866,4.237412,3.4795392,2.8711524
17807,2.212894,3.1956835,3.3913705,1.133301
17808,-0.43964,0.11521113,5.555522,1.8931603
17809,2.6770566,2.1063263,2.3649898,4.7423077
17810,3.929846,1.416517,1.4136975,3.3071043
17811,2.824949,3.0234745,3.7361605,5.086234
17812,3.0595758,1.4790158,3.199407,1.6049255
17813,5.347487,2.5028734,3.3117278,3.3521347
17814,2.8311682,2.6445394,3.0404687,4.126048
17815,-0.67303586,2.6731763,3.784238,1.698995
17816,5.421389,4.109598,2.5916681,1.4329252
17817,3.6342516,1.2854533,0.9015722,5.0810304
17818,4.4483294,3.5784965,4.747086,2.549674
17819,4.0447145,3.5313885,4.4518013,4.218122
17820,3.5651515,3.9281418,4.8874836,4.810603
17821,2.686561,0.87286973,2.4983048,3.1347613
17822,2.6886158,4.6071677,3.6568766,3.56004
17823,1.2496842,1.8484071,3.663551,5.174958
17824,2.8448608,2.2120748,2.041725,3.6729407
17825,4.0928054,3.1083739,3.191094,3.4664705
17826,2.222947,4.069147,2.4201097,2.5306716
17827,1.7866602,2.4874673,3.1361785,3.9121985
17828,2.2356257,3.9466178,2.857638,3.6065018
17829,3.780729,1.680763,3.4738,2.247311
17830,4.8751683,2.8673842,2.0911345,3.512469
17831,4.672504,4.634979,3.5110674,3.9609768
17832,6.0344696,2.1127715,2.9712446,3.2946668
17833,3.4495885,4.373015,2.6245315,2.6827953
17834,3.5172443,4.4468813,2.8237083,2.2466683
17835,3.1378653,4.228827,2.964246,4.3899245
17836,3.0775204,3.3208115,2.6197224,3.0504582
17837,2.3764496,3.3833616,3.5488253,3.050149
17838,1.7614241,1.2650006,3.3507154,3.8531628
17839,2.0987225,3.7547612,2.770141,2.8935714
17840,3.6122792,3.129088,2.6597703,1.5937871
17841,1.6863505,3.0593598,3.8512504,2.8594856
17842,3.182117,4.1712694,2.6094186,2.2344854
17843,2.2089229,3.1107593,4.718856,2.9657273
17844,3.8790083,2.6899357,2.4376013,3.9228919
17845,2.6589327,3.9811914,2.4213693,2.3122554
17846,2.9188166,3.7652166,4.7460647,3.098974
17847,2.5991395,2.896852,2.74291,2.3738356
17848,2.0941792,3.3856394,1.5504047,2.263257
17849,1.809974,4.546266,2.9023192,2.3771548
17850,2.5488513,2.086905,2.335313,4.700372
17851,3.967967,3.176267,2.0314689,2.659617
17852,3.647394,4.9943027,3.4134357,1.8441355
17853,3.640959,3.0386314,2.9526856,0.85718966
17854,1.9378978,2.6126199,1.0316207,4.217267
17855,3.6801872,1.8842679,3.7395337,2.3455033
17856,2.450557,2.754461,3.9359775,3.1529047
17857,2.9707294,2.5515788,3.8061016,1.753738
17858,2.8015642,2.8114855,3.2828145,2.1077118
17859,1.8302832,2.2639651,1.5704681,3.9983811
17860,2.5822973,3.736444,3.1975548,3.3153443
17861,2.1314843,2.179181,2.438108,5.279389
17862,3.9834569,1.4806097,4.3337173,2.4978104
17863,3.3504124,2.8411412,2.5673206,3.6393807
17864,3.5038517,4.6546936,2.8651357,1.5763968
17865,2.8461387,1.4756298,2.898986,1.5525982
17866,2.7343147,1.6840237,2.9718833,2.6850197
17867,2.9255402,4.1487455,3.2332754,3.1263008
17868,4.4495554,2.8496625,5.1424155,3.3481941
17869,2.4147985,2.9447663,3.3236468,2.4560058
17870,3.0083463,2.4979615,4.395998,1.3483658
17871,2.5906913,3.909676,3.2387729,2.6564152
17872,4.7155256,1.970142,4.9773197,4.0069275
17873,4.9927316,3.392316,3.1192677,3.9175227
17874,2.6954508,2.3389282,3.3437238,2.9952166
17875,1.5448974,4.5020833,3.209876,3.0929854
17876,3.2440875,4.4092975,2.9663534,2.883379
17877,3.238287,2.8608353,1.6907247,1.5503926
17878,2.9095483,4.700887,4.984964,2.1899085
17879,1.4821963,3.1928163,2.7292056,0.6056441
17880,3.9320974,4.255933,1.8733625,2.3903832
17881,3.4759667,1.8299402,3.321113,3.5322044
17882,1.4897017,4.334174,2.574306,3.0667038
17883,2.8692443,4.720062,3.3425686,3.2044878
17884,2.15381,1.9634395,3.1486027,2.61653
17885,3.3682222,4.379916,3.902226,4.1490927
17886,1.1439277,2.6609251,3.1496346,2.9358096
17887,3.1998541,4.8188725,3.7666562,2.1226816
17888,2.6775143,2.168849,4.076377,1.0869126
17889,2.7585444,1.8597571,3.6173048,2.0728707
17890,5.147155,4.2805777,1.8673085,2.4519212
17891,3.9778895,3.6640697,3.9542701,3.0191839
17892,2.581553,3.6186688,4.623647,2.0136955
17893,3.6236403,1.6378068,2.3821602,2.1592298
17894,3.3964868,2.4603167,2.9756734,2.739492
17895,3.7388391,2.3011413,4.804535,1.8198533
17896,2.3488839,3.2763445,4.027916,3.9931006
17897,3.859274,2.5138228,2.2458584,2.650514
17898,2.7318065,3.7053254,4.1460238,3.411307
17899,2.138977,3.53583,2.661042,2.5461478
17900,3.9824388,4.1914024,4.549916,2.3336306
17901,4.102023,2.392748,1.7705101,1.97305
17902,4.7734227,3.0545042,1.7261626,4.74926
17903,4.1689167,3.1119087,2.5226223,2.4053369
17904,4.669732,3.8935235,2.2224345,2.1911507
17905,1.8972105,0.75331455,2.1000872,3.7995663
17906,2.6306672,2.2027225,1.6246197,3.8226337
17907,3.5448413,2.40772,3.7164547,3.824158
17908,2.542697,3.0479078,2.6697736,2.0270162
17909,2.304151,2.4018128,3.0095634,1.8775765
17910,2.3291812,2.883699,2.6226778,1.7934339
17911,2.8082082,3.6340554,0.78415823,3.02589
17912,3.6321497,2.3231394,3.0173554,3.1533127
17913,2.7918665,3.8952615,4.076621,2.8034363
17914,2.640485,2.5379078,2.5234852,2.2000508
17915,2.731057,4.6701407,4.5302577,3.2987247
17916,2.7600572,2.8799675,2.4998775,2.93278
17917,1.9821737,4.0912046,3.625605,1.940128
17918,2.459276,2.2310514,2.2518182,1.8921767
17919,3.427316,2.7676191,2.6194274,3.3393748
17920,1.6201769,1.0345042,2.2267365,3.7383993
17921,2.7898781,2.9112065,3.61335,2.6525695
17922,4.0636115,2.351992,3.5665085,2.0861244
17923,0.8411416,1.768956,2.975297,0.74074346
17924,1.6857724,3.8582091,2.8315694,2.3522558
17925,2.521276,3.4210348,2.7461424,3.2082796
17926,4.8352547,1.2174089,2.6308105,2.435246
17927,3.5980752,4.281993,2.7430785,4.641858
17928,2.4402685,3.523056,1.5600325,1.1587393
17929,3.9345992,2.8793108,4.434047,2.618109
17930,3.3682766,2.2586706,4.1168785,2.9985635
17931,2.0989947,0.7017158,1.9295429,5.077407
17932,4.111887,2.6991796,3.6117444,2.5393856
17933,4.7740808,3.1771872,0.5855477,1.2363079
17934,2.6105864,3.9308975,1.6790221,2.7164094
17935,2.5791893,1.8644351,2.4607677,2.8174088
17936,4.0944433,2.5085099,4.8189297,2.8779364
17937,1.9463087,3.1669633,3.8592865,3.3881176
17938,3.6352403,3.5764797,3.4076326,3.071497
17939,3.275004,3.9224668,3.4668021,2.5285125
